1, 2, 3, 3, 4, 2, 4, 1, 5, 6, 2, 3, 1, 4, 7, 5, 7, 5, 8, 5, 8, 1, 4, 3, 1, 8, 6, 5, 1, 2, 7, 1, 3, 8, 2, 1, 8, 4, 2, 8, 6, 7, 1, 5, 1, 7, 3, 3, 1, 4, 5, 8, 1, 7, 8, 2, 4, 1, 4, 7, 8, 6, 1, 6, 5, 4, 4, 3, 6, 2, 3, 1, 6, 1, 1, 5, 2, 1, 6, 3, 7, 4, 7, 7, 6, 2, 7, 2, 7, 8, 8, 5, 1, 7, 1, 1, 8, 6, 8, 5, 5, 7, 2, 1, 3, 0, 0, 1, 5, 4, 8, 0, 0, 0, 6
1, 2, 3, 3, 4, 2, 4, 1, 5, 6, 2, 3, 15, 4, 7, 5, 7, 5, 8, 5, 8, 15, 4, 3, 1, 8, 6, 5, 1, 2, 7, 1, 3, 8, 2, 15, 8, 4, 2, 8, 6, 7, 1, 5, 15, 7, 3, 3, 1, 4, 5, 8, 1, 7, 8, 2, 4, 1, 4, 7, 8, 6, 15, 6, 5, 4, 4, 3, 6, 2, 3, 1, 6, 15, 15, 5, 2, 1, 6, 3, 7, 4, 7, 7, 6, 2, 7, 2, 7, 8, 8, 5, 15, 7, 1, 1, 8, 6, 8, 5, 5, 7, 2, 15, 3, 0, 0, 1, 5, 4, 8, 0, 0, 0, 6
1, 2, 3, 3, 4, 2, 4, 1, 5, 15, 2, 3, 15, 4, 7, 5, 7, 5, 8, 5, 8, 15, 4, 3, 1, 8, 15, 5, 1, 2, 7, 1, 3, 8, 2, 15, 8, 4, 2, 8, 15, 7, 1, 5, 15, 7, 3, 3, 1, 4, 5, 8, 1, 7, 8, 2, 4, 15, 4, 7, 8, 15, 15, 15, 5, 4, 4, 5, 15, 8, 3, 1, 15, 15, 15, 5, 2, 1, 15, 3, 7, 4, 7, 7, 15, 2, 7, 2, 7, 8, 8, 5, 15, 7, 1, 1, 8, 15, 8, 5, 5, 7, 2, 15, 3, 0, 0, 1, 5, 4, 8, 0, 0, 0, 15
1, 2, 3, 3, 4, 2, 4, 1, 5, 6, 2, 3, 17, 4, 7, 5, 7, 5, 8, 5, 8, 17, 4, 3, 1, 8, 6, 5, 1, 2, 7, 1, 3, 8, 2, 17, 8, 4, 2, 8, 6, 7, 1, 5, 17, 7, 3, 3, 1, 4, 5, 8, 1, 7, 8, 2, 4, 17, 4, 7, 8, 6, 17, 8, 5, 4, 4, 3, 6, 2, 3, 1, 6, 17, 17, 5, 2, 1, 6, 3, 7, 4, 7, 7, 6, 2, 7, 2, 7, 8, 8, 5, 17, 7, 1, 1, 8, 6, 8, 5, 5, 7, 2, 17, 3, 0, 0, 1, 5, 4, 8, 0, 0, 0, 6
1, 13, 14, 14, 4, 13, 4, 1, 5, 13, 13, 14, 17, 4, 14, 5, 14, 5, 8, 5, 8, 17, 4, 14, 1, 8, 13, 5, 1, 13, 14, 1, 14, 8, 13, 17, 8, 4, 13, 8, 13, 14, 1, 5, 17, 14, 14, 14, 1, 4, 5, 8, 1, 14, 8, 13, 4, 17, 4, 14, 8, 13, 17, 13, 5, 4, 4, 14, 13, 13, 14, 1, 13, 17, 17, 5, 13, 1, 13, 14, 14, 4, 14, 14, 13, 13, 14, 13, 14, 8, 8, 5, 17, 14, 1, 1, 8, 13, 8, 5, 5, 14, 13, 17, 14, 0, 0, 1, 5, 4, 8, 0, 0, 0, 13
1, 2, 17, 17, 17, 2, 17, 1, 5, 6, 2, 17, 20, 17, 7, 5, 7, 5, 8, 5, 8, 20, 17, 17, 1, 8, 6, 5, 1, 2, 7, 1, 17, 8, 2, 20, 8, 17, 2, 8, 6, 7, 1, 5, 20, 7, 17, 17, 1, 17, 5, 8, 1, 7, 8, 2, 17, 20, 17, 7, 8, 6, 20, 6, 5, 17, 17, 17, 6, 2, 17, 1, 6, 20, 20, 5, 2, 1, 6, 17, 7, 17, 7, 7, 6, 2, 7, 2, 7, 8, 8, 5, 20, 7, 1, 1, 8, 6, 8, 5, 5, 7, 2, 20, 17, 0, 0, 1, 5, 17, 8, 0, 0, 0, 6
1, 2, 3, 3, 4, 2, 4, 1, 5, 6, 2, 3, 23, 4, 7, 5, 7, 5, 8, 5, 8, 23, 4, 3, 1, 8, 6, 5, 1, 8, 7, 1, 3, 8, 2, 23, 8, 4, 2, 8, 6, 7, 1, 5, 23, 7, 3, 3, 1, 4, 5, 8, 1, 7, 8, 2, 4, 23, 4, 7, 8, 6, 23, 6, 5, 4, 4, 3, 6, 2, 1, 1, 6, 23, 23, 5, 2, 1, 6, 3, 7, 4, 7, 7, 6, 2, 7, 2, 7, 8, 8, 5, 23, 7, 1, 1, 8, 6, 8, 5, 5, 7, 2, 23, 3, 0, 0, 1, 5, 4, 8, 0, 0, 0, 6
1, 13, 3, 3, 4, 13, 4, 1, 5, 13, 13, 3, 23, 4, 7, 5, 7, 5, 8, 5, 8, 23, 4, 3, 1, 8, 13, 5, 1, 13, 7, 1, 3, 8, 13, 23, 8, 4, 13, 8, 13, 7, 1, 5, 23, 7, 3, 3, 1, 4, 5, 8, 1, 7, 8, 13, 4, 23, 4, 7, 8, 13, 23, 13, 5, 4, 4, 3, 13, 13, 3, 1, 13, 7, 23, 5, 13, 1, 13, 3, 7, 4, 7, 7, 13, 13, 7, 13, 7, 8, 8, 5, 23, 7, 1, 1, 8, 13, 8, 5, 5, 7, 13, 23, 3, 0, 0, 1, 5, 4, 8, 0, 0, 0, 13
1, 20, 3, 3, 20, 20, 20, 1, 5, 6, 20, 3, 24, 20, 7, 5, 7, 5, 8, 5, 8, 24, 20, 3, 1, 8, 6, 5, 1, 20, 7, 1, 3, 8, 20, 24, 8, 20, 20, 8, 6, 7, 1, 5, 24, 7, 3, 3, 1, 20, 5, 8, 1, 7, 8, 20, 20, 24, 20, 7, 8, 6, 24, 6, 5, 20, 1, 3, 6, 20, 3, 1, 6, 24, 24, 5, 20, 1, 6, 3, 7, 20, 7, 7, 6, 20, 7, 20, 7, 8, 8, 5, 24, 7, 1, 1, 8, 6, 8, 5, 5, 7, 20, 24, 3, 0, 0, 1, 5, 20, 8, 0, 0, 0, 6
1, 2, 3, 3, 4, 2, 4, 1, 5, 26, 2, 3, 26, 4, 7, 5, 7, 5, 8, 5, 8, 26, 4, 3, 1, 8, 26, 5, 1, 2, 7, 1, 3, 8, 2, 26, 8, 4, 2, 8, 26, 7, 1, 5, 26, 7, 3, 3, 1, 4, 5, 8, 1, 7, 8, 2, 4, 26, 4, 7, 8, 26, 26, 26, 5, 4, 4, 3, 26, 2, 3, 1, 26, 26, 26, 5, 2, 1, 26, 3, 7, 4, 7, 7, 26, 2, 7, 2, 7, 8, 8, 5, 26, 7, 1, 1, 8, 26, 8, 5, 5, 7, 2, 26, 3, 29, 29, 1, 5, 4, 8, 29, 29, 29, 26
